Published Date,Video URL,Channel,Title,Description,
5/3/2018 21:21,https://www.youtube.com/watch?v=oneZcXsEfxM,PowerShell.org,"Time to Use Regular Expressions More, Um, Regularly by Mark Minasi","Text data is a pain. Whether it's checking files for SSNs, verifying that a password is complex enough, or updating every page in your web site, text is a pain. Now, you probably know that ""regular expressions"" could help, but aren't they really hard? Well, not if Mark Minasi's explaining them. Is that a valid email address, or just a SQL injection attack? Does that folder full of Word files contain any credit card or bank routing numbers? Does that proposed password meet our requirements? How can I easily extract just a few important bits of weather data from a page full of raw HTML? If you've been coding or scripting for any time at all, then you already know the answer -- ""regular expressions"" or ""regexes."" But if you're like most of us, regex is one of those ""I'll get around to it one day"" things, and while ""\d=digit, \s=white space, etc"" is relatively easy to learn, regex soon becomes essentially opaque. (""Isn't that line noise?"" is the one of the more polite observations one hears.) In this ""medium-deep dive,"" award-winning author, teacher and veteran of more text processing debacles than he prefers to remember Mark Minasi shines a light on how regex works and offers tips on how to get the best out of it. In this session, you'll learn a minimum of regex, which then enables us to get an in-depth knowledge of how the regex ""engine"" works -- knowledge which is the key to getting anything done in regex. Then you'll see how PowerShell's regex engine -- which is really .NET's regex engine -- can be configured and how it behaves differently from other regex engines. (It's astounding how easily you can build an infinite loop with regex, so you're REALLY going to want to know how to set up regex timeouts.) With that out of the way, we'll then cover regex syntax with lots and lots of examples, as well as some nice regex prototyping tools. Very few tools in the computing business are as old as regex or as cross-platform, and yet in the domain of text processing virtually nothing exceeds regex's power. It would, then, be a terrible shame if you didn't have some familiarity with this old friend. In short, attend this session because Mark ""sed"" so! Now and then, I get the itch to find something that's been around FOREVER, that everyone really, really OUGHT to know -- and they know it, back in that awful ""stuff I really should learn one of these days"" list we all have -- and make it useful and understandable.",DevOps 2018
5/3/2018 21:27,https://www.youtube.com/watch?v=fFF4_bKU5lM,PowerShell.org,Devops notes from the field by James O'Neill,Devops notes from the field,DevOps 2018
5/3/2018 21:35,https://www.youtube.com/watch?v=Mrs49IdnSHc,PowerShell.org,Invoke-ChatOps: Level up and change your culture with chat and PowerShell by Brandon Olin,"Chat is not where you put cat gifs anymore. This talk will detail the social and technical benefits of adopting ChatOps in your organization using PoshBot, a PowerShell-based bot framework. Provide more value to your business and put your conversations to work using PowerShell.unity.",DevOps 2018
5/3/2018 21:42,https://www.youtube.com/watch?v=1qWF44Plbrk,PowerShell.org,"Finally! Create, Permission, and Publish an AD CS Certificate Template with ... by Ashley McGlone","When creating a fully-automated Active Directory Certificate Services deployment many people hit the roadblock of creating a custom template, like the one for DSC credential encryption or the CMS cmdlets. Let's smash through that roadblock with PowerShell!",DevOps 2018
5/3/2018 21:46,https://www.youtube.com/watch?v=_T8wLsbTWJY,PowerShell.org,A Crash Course in Writing Your Own PSScriptAnalyzer Rules by Thomas Rayner,"PSScriptAnalyzer is great. You use it to check all your code to make sure it follows PowerShell best practices, right? In this session, I'll show you how to take your PSScriptAnalyzer skills to the next level by showing you how to write your own custom rules, and make PSSA check your code for them.",DevOps 2018
5/3/2018 21:50,https://www.youtube.com/watch?v=HeG8HKQbXTA,PowerShell.org,Get control of you Git: Managing PS module binaries using VSTS CI/CD and... by Adam Murray,"When creating your PS modules, have you ever wondered what to do with the binary bits so they donâ€™t clog up your Git repo? In this demo, learn how to create a CI/CD build in VSTS by taking advantage of VSTS package management to store binaries outside Git and to act as your own private PS Gallery.",DevOps 2018
5/3/2018 21:55,https://www.youtube.com/watch?v=tqQqBH5RuVU,PowerShell.org,Building Cross Platform PowerShell Modules by Adam Driscoll,"This session will be a deep dive into the steps necessary to develop, package and distribute a cross platform binary PowerShell module that runs on Windows PowerShell and PowerShell Core.",DevOps 2018
5/3/2018 21:57,https://www.youtube.com/watch?v=BJXMgH7gfcc,PowerShell.org,PowerShell Team: Orchestrating Tasks across Hybrid Environments using ... by Eamon O'Reilly,Orchestrating Tasks across Hybrid Environments using PowerShell and Python,DevOps 2018
5/3/2018 22:02,https://www.youtube.com/watch?v=Zf6BJquD2NQ,PowerShell.org,Securing your Environment with Just Enough Administration by James Petty,"Giving everyone, local administrator or domain administrator privileges is a really bad idea. Even the best of admins makes mistakes which can have unexpected consequences. With JEA we can truly follow the model of least privilege access giving admins the rights they need to do their job. No matter how big or small your environment is, giving every administrator unnecessary elevated privileges can result in data loss, or theft due to mistakes or rogue administration. Now with Just Enough Administration (JEA) we can truly follow the model of least privilege access and give admins, helpdesk technicians, developers (the list goes on) the rights they need to do their job, without bugging you, but still maintaining security best practices. We will not only go over how to configure JEA but will also show you how to properly configure and deploy it to an already existing infrastructure (without using DSC) but using remote PowerShell commands and GPO’s Speakers",DevOps 2018
5/3/2018 22:13,https://www.youtube.com/watch?v=EHxVeRtvU0I,PowerShell.org,PowerShell for SharePoint Online - How DevOps in making SharePoint Admins feel .. by Rick Taylor,"PowerShell for SharePoint Online - How DevOps in making SharePoint Admins feel loved again This session helps SharePoint admins understand the ""Dev"" in DevOps & understand the CD approach & give them practical guidance they can implement immediately.",DevOps 2018
5/3/2018 22:13,https://www.youtube.com/watch?v=WIX0wUZaL0c,PowerShell.org,Pesterize Your Code!! by James Arruda,"In this session you will learn about the basics of Pester, and most importantly how to get started. My personal experience on how I got started will be discussed as well as my demonstrations of how to write tests as I progress through simple examples to more ""real life"" Pester tests.",DevOps 2018
